WindSpeed,WindDirection,WaveCondition,Tension,Vessel,Berth,MC,ML
30.0,ESE,,90,210k,Berth 05,MC1,Fwd Spring
30.0,SE,,83,210k,Berth 05,MC1,Fwd Spring
30.0,SSE,,61,210k,Berth 05,MC1,Fwd Spring
30.0,S,,53,210k,Berth 05,MC1,Fwd Spring
30.0,SSW,,46,210k,Berth 05,MC1,Fwd Spring
30.0,SW,,42,210k,Berth 05,MC1,Fwd Spring
30.0,WSW,,37,210k,Berth 05,MC1,Fwd Spring
30.0,W,,44,210k,Berth 05,MC1,Fwd Spring
30.0,WNW,,69,210k,Berth 05,MC1,Fwd Spring
30.0,NW,,95,210k,Berth 05,MC1,Fwd Spring
30.0,NNW,,109,210k,Berth 05,MC1,Fwd Spring
20.0,N,,74,210k,Berth 05,MC1,Fwd Spring
20.0,NNE,,79,210k,Berth 05,MC1,Fwd Spring
20.0,NE,,83,210k,Berth 05,MC1,Fwd Spring
20.0,ENE,,64,210k,Berth 05,MC1,Fwd Spring
20.0,E,,69,210k,Berth 05,MC1,Fwd Spring
20.0,ESE,,69,210k,Berth 05,MC1,Fwd Spring
20.0,SE,,69,210k,Berth 05,MC1,Fwd Spring
20.0,SSE,,66,210k,Berth 05,MC1,Fwd Spring
20.0,S,,55,210k,Berth 05,MC1,Fwd Spring
20.0,SSW,,48,210k,Berth 05,MC1,Fwd Spring
20.0,SW,,49,210k,Berth 05,MC1,Fwd Spring
20.0,WSW,,53,210k,Berth 05,MC1,Fwd Spring
20.0,W,,59,210k,Berth 05,MC1,Fwd Spring
20.0,WNW,,66,210k,Berth 05,MC1,Fwd Spring
20.0,NW,,95,210k,Berth 05,MC1,Fwd Spring
20.0,NNW,,97,210k,Berth 05,MC1,Fwd Spring
20.0,NE,1,110,210k,Berth 05,MC1,Fwd Spring
20.0,NE,2,76,210k,Berth 05,MC1,Fwd Spring
20.0,NE,3,122,210k,Berth 05,MC1,Fwd Spring
20.0,NE,4,132,210k,Berth 05,MC1,Fwd Spring
20.0,NE,5,113,210k,Berth 05,MC1,Fwd Spring
20.0,NE,6,150,210k,Berth 05,MC1,Fwd Spring
20.0,NE,7,211,210k,Berth 05,MC1,Fwd Spring
9.0,E,8,82,210k,Berth 05,MC1,Fwd Spring
9.0,E,9,105,210k,Berth 05,MC1,Fwd Spring
9.0,E,10,121,210k,Berth 05,MC1,Fwd Spring
30.0,N,,159,210k,Berth 05,MC1,Aft Spring
30.0,NNE,,198,210k,Berth 05,MC1,Aft Spring
30.0,NE,,178,210k,Berth 05,MC1,Aft Spring
30.0,ENE,,94,210k,Berth 05,MC1,Aft Spring
30.0,E,,54,210k,Berth 05,MC1,Aft Spring
30.0,ESE,,46,210k,Berth 05,MC1,Aft Spring
30.0,SE,,43,210k,Berth 05,MC1,Aft Spring
30.0,SSE,,47,210k,Berth 05,MC1,Aft Spring
30.0,S,,50,210k,Berth 05,MC1,Aft Spring
30.0,SSW,,58,210k,Berth 05,MC1,Aft Spring
30.0,SW,,67,210k,Berth 05,MC1,Aft Spring
30.0,WSW,,82,210k,Berth 05,MC1,Aft Spring
30.0,W,,97,210k,Berth 05,MC1,Aft Spring
30.0,WNW,,102,210k,Berth 05,MC1,Aft Spring
30.0,NW,,91,210k,Berth 05,MC1,Aft Spring
30.0,NNW,,102,210k,Berth 05,MC1,Aft Spring
20.0,N,,96,210k,Berth 05,MC1,Aft Spring
20.0,NNE,,112,210k,Berth 05,MC1,Aft Spring
20.0,NE,,107,210k,Berth 05,MC1,Aft Spring
20.0,ENE,,77,210k,Berth 05,MC1,Aft Spring
20.0,E,,63,210k,Berth 05,MC1,Aft Spring
20.0,ESE,,54,210k,Berth 05,MC1,Aft Spring
20.0,SE,,52,210k,Berth 05,MC1,Aft Spring
20.0,SSE,,55,210k,Berth 05,MC1,Aft Spring
20.0,S,,61,210k,Berth 05,MC1,Aft Spring
20.0,SSW,,61,210k,Berth 05,MC1,Aft Spring
20.0,SW,,71,210k,Berth 05,MC1,Aft Spring
20.0,WSW,,80,210k,Berth 05,MC1,Aft Spring
20.0,W,,86,210k,Berth 05,MC1,Aft Spring
20.0,WNW,,83,210k,Berth 05,MC1,Aft Spring
20.0,NW,,105,210k,Berth 05,MC1,Aft Spring
20.0,NNW,,95,210k,Berth 05,MC1,Aft Spring
20.0,NE,1,126,210k,Berth 05,MC1,Aft Spring
20.0,NE,2,109,210k,Berth 05,MC1,Aft Spring
20.0,NE,3,150,210k,Berth 05,MC1,Aft Spring
20.0,NE,4,121,210k,Berth 05,MC1,Aft Spring
20.0,NE,5,135,210k,Berth 05,MC1,Aft Spring
20.0,NE,6,188,210k,Berth 05,MC1,Aft Spring
20.0,NE,7,222,210k,Berth 05,MC1,Aft Spring
9.0,E,8,92,210k,Berth 05,MC1,Aft Spring
9.0,E,9,104,210k,Berth 05,MC1,Aft Spring
9.0,E,10,114,210k,Berth 05,MC1,Aft Spring
30.0,N,,333,210k,Berth 05,MC1,Stern
30.0,NNE,,342,210k,Berth 05,MC1,Stern
30.0,NE,,303,210k,Berth 05,MC1,Stern
30.0,ENE,,187,210k,Berth 05,MC1,Stern
30.0,E,,133,210k,Berth 05,MC1,Stern
30.0,ESE,,114,210k,Berth 05,MC1,Stern
30.0,SE,,103,210k,Berth 05,MC1,Stern
30.0,SSE,,97,210k,Berth 05,MC1,Stern
30.0,S,,97,210k,Berth 05,MC1,Stern
30.0,SSW,,112,210k,Berth 05,MC1,Stern
30.0,SW,,114,210k,Berth 05,MC1,Stern
30.0,WSW,,132,210k,Berth 05,MC1,Stern
30.0,W,,129,210k,Berth 05,MC1,Stern
30.0,WNW,,148,210k,Berth 05,MC1,Stern
30.0,NW,,223,210k,Berth 05,MC1,Stern
30.0,NNW,,282,210k,Berth 05,MC1,Stern
20.0,N,,168,210k,Berth 05,MC1,Stern
20.0,NNE,,169,210k,Berth 05,MC1,Stern
20.0,NE,,174,210k,Berth 05,MC1,Stern
20.0,ENE,,152,210k,Berth 05,MC1,Stern
20.0,E,,129,210k,Berth 05,MC1,Stern
20.0,ESE,,116,210k,Berth 05,MC1,Stern
20.0,SE,,120,210k,Berth 05,MC1,Stern
20.0,SSE,,105,210k,Berth 05,MC1,Stern
20.0,S,,114,210k,Berth 05,MC1,Stern
20.0,SSW,,116,210k,Berth 05,MC1,Stern
20.0,SW,,130,210k,Berth 05,MC1,Stern
20.0,WSW,,137,210k,Berth 05,MC1,Stern
20.0,W,,129,210k,Berth 05,MC1,Stern
20.0,WNW,,132,210k,Berth 05,MC1,Stern
20.0,NW,,148,210k,Berth 05,MC1,Stern
20.0,NNW,,165,210k,Berth 05,MC1,Stern
20.0,NE,1,242,210k,Berth 05,MC1,Stern
20.0,NE,2,184,210k,Berth 05,MC1,Stern
20.0,NE,3,247,210k,Berth 05,MC1,Stern
20.0,NE,4,404,210k,Berth 05,MC1,Stern
20.0,NE,5,208,210k,Berth 05,MC1,Stern
20.0,NE,6,290,210k,Berth 05,MC1,Stern
20.0,NE,7,454,210k,Berth 05,MC1,Stern
9.0,E,8,177,210k,Berth 05,MC1,Stern
9.0,E,9,233,210k,Berth 05,MC1,Stern
9.0,E,10,314,210k,Berth 05,MC1,Stern
30.0,N,,384,210k,Berth 05,MC2,Bow
30.0,NNE,,299,210k,Berth 05,MC2,Bow
30.0,NE,,227,210k,Berth 05,MC2,Bow
30.0,ENE,,123,210k,Berth 05,MC2,Bow
30.0,E,,104,210k,Berth 05,MC2,Bow
30.0,ESE,,105,210k,Berth 05,MC2,Bow
30.0,SE,,109,210k,Berth 05,MC2,Bow
30.0,SSE,,105,210k,Berth 05,MC2,Bow
30.0,S,,90,210k,Berth 05,MC2,Bow
30.0,SSW,,83,210k,Berth 05,MC2,Bow
30.0,SW,,93,210k,Berth 05,MC2,Bow
30.0,WSW,,110,210k,Berth 05,MC2,Bow
30.0,W,,120,210k,Berth 05,MC2,Bow
30.0,WNW,,191,210k,Berth 05,MC2,Bow
30.0,NW,,319,210k,Berth 05,MC2,Bow
30.0,NNW,,367,210k,Berth 05,MC2,Bow
20.0,N,,174,210k,Berth 05,MC2,Bow
20.0,NNE,,181,210k,Berth 05,MC2,Bow
20.0,NE,,143,210k,Berth 05,MC2,Bow
20.0,ENE,,139,210k,Berth 05,MC2,Bow
20.0,E,,116,210k,Berth 05,MC2,Bow
20.0,ESE,,104,210k,Berth 05,MC2,Bow
20.0,SE,,116,210k,Berth 05,MC2,Bow
20.0,SSE,,107,210k,Berth 05,MC2,Bow
20.0,S,,91,210k,Berth 05,MC2,Bow
20.0,SSW,,96,210k,Berth 05,MC2,Bow
20.0,SW,,105,210k,Berth 05,MC2,Bow
20.0,WSW,,103,210k,Berth 05,MC2,Bow
20.0,W,,123,210k,Berth 05,MC2,Bow
20.0,WNW,,143,210k,Berth 05,MC2,Bow
20.0,NW,,170,210k,Berth 05,MC2,Bow
20.0,NNW,,210,210k,Berth 05,MC2,Bow
20.0,NE,1,205,210k,Berth 05,MC2,Bow
20.0,NE,2,152,210k,Berth 05,MC2,Bow
20.0,NE,3,247,210k,Berth 05,MC2,Bow
20.0,NE,4,405,210k,Berth 05,MC2,Bow
20.0,NE,5,192,210k,Berth 05,MC2,Bow
20.0,NE,6,287,210k,Berth 05,MC2,Bow
20.0,NE,7,431,210k,Berth 05,MC2,Bow
9.0,E,8,132,210k,Berth 05,MC2,Bow
9.0,E,9,230,210k,Berth 05,MC2,Bow
9.0,E,10,294,210k,Berth 05,MC2,Bow
30.0,N,,181,210k,Berth 05,MC2,Fwd Spring
30.0,NNE,,158,210k,Berth 05,MC2,Fwd Spring
30.0,NE,,133,210k,Berth 05,MC2,Fwd Spring
30.0,ENE,,82,210k,Berth 05,MC2,Fwd Spring
30.0,E,,78,210k,Berth 05,MC2,Fwd Spring
30.0,ESE,,91,210k,Berth 05,MC2,Fwd Spring
30.0,SE,,79,210k,Berth 05,MC2,Fwd Spring
30.0,SSE,,71,210k,Berth 05,MC2,Fwd Spring
30.0,S,,56,210k,Berth 05,MC2,Fwd Spring
30.0,SSW,,48,210k,Berth 05,MC2,Fwd Spring
30.0,SW,,48,210k,Berth 05,MC2,Fwd Spring
30.0,WSW,,47,210k,Berth 05,MC2,Fwd Spring
30.0,W,,56,210k,Berth 05,MC2,Fwd Spring
30.0,WNW,,104,210k,Berth 05,MC2,Fwd Spring
30.0,NW,,146,210k,Berth 05,MC2,Fwd Spring
30.0,NNW,,171,210k,Berth 05,MC2,Fwd Spring
20.0,N,,102,210k,Berth 05,MC2,Fwd Spring
20.0,NNE,,105,210k,Berth 05,MC2,Fwd Spring
20.0,NE,,100,210k,Berth 05,MC2,Fwd Spring
20.0,ENE,,79,210k,Berth 05,MC2,Fwd Spring
20.0,E,,75,210k,Berth 05,MC2,Fwd Spring
20.0,ESE,,82,210k,Berth 05,MC2,Fwd Spring
20.0,SE,,79,210k,Berth 05,MC2,Fwd Spring
20.0,SSE,,69,210k,Berth 05,MC2,Fwd Spring
20.0,S,,59,210k,Berth 05,MC2,Fwd Spring
20.0,SSW,,57,210k,Berth 05,MC2,Fwd Spring
20.0,SW,,55,210k,Berth 05,MC2,Fwd Spring
20.0,WSW,,56,210k,Berth 05,MC2,Fwd Spring
20.0,W,,65,210k,Berth 05,MC2,Fwd Spring
20.0,WNW,,81,210k,Berth 05,MC2,Fwd Spring
20.0,NW,,113,210k,Berth 05,MC2,Fwd Spring
20.0,NNW,,128,210k,Berth 05,MC2,Fwd Spring
20.0,NE,1,132,210k,Berth 05,MC2,Fwd Spring
20.0,NE,2,95,210k,Berth 05,MC2,Fwd Spring
20.0,NE,3,133,210k,Berth 05,MC2,Fwd Spring
20.0,NE,4,196,210k,Berth 05,MC2,Fwd Spring
20.0,NE,5,138,210k,Berth 05,MC2,Fwd Spring
20.0,NE,6,170,210k,Berth 05,MC2,Fwd Spring
20.0,NE,7,194,210k,Berth 05,MC2,Fwd Spring
9.0,E,8,75,210k,Berth 05,MC2,Fwd Spring
9.0,E,9,105,210k,Berth 05,MC2,Fwd Spring
9.0,E,10,148,210k,Berth 05,MC2,Fwd Spring
30.0,N,,131,210k,Berth 05,MC2,Aft Spring
30.0,NNE,,175,210k,Berth 05,MC2,Aft Spring
30.0,NE,,157,210k,Berth 05,MC2,Aft Spring
30.0,ENE,,85,210k,Berth 05,MC2,Aft Spring
30.0,E,,56,210k,Berth 05,MC2,Aft Spring
30.0,ESE,,42,210k,Berth 05,MC2,Aft Spring
30.0,SE,,39,210k,Berth 05,MC2,Aft Spring
30.0,SSE,,42,210k,Berth 05,MC2,Aft Spring
30.0,S,,48,210k,Berth 05,MC2,Aft Spring
30.0,SSW,,53,210k,Berth 05,MC2,Aft Spring
30.0,SW,,65,210k,Berth 05,MC2,Aft Spring
30.0,WSW,,74,210k,Berth 05,MC2,Aft Spring
30.0,W,,90,210k,Berth 05,MC2,Aft Spring
30.0,WNW,,101,210k,Berth 05,MC2,Aft Spring
30.0,NW,,98,210k,Berth 05,MC2,Aft Spring
30.0,NNW,,112,210k,Berth 05,MC2,Aft Spring
20.0,N,,96,210k,Berth 05,MC2,Aft Spring
20.0,NNE,,96,210k,Berth 05,MC2,Aft Spring
20.0,NE,,105,210k,Berth 05,MC2,Aft Spring
20.0,ENE,,69,210k,Berth 05,MC2,Aft Spring
20.0,E,,57,210k,Berth 05,MC2,Aft Spring
20.0,ESE,,50,210k,Berth 05,MC2,Aft Spring
20.0,SE,,50,210k,Berth 05,MC2,Aft Spring
20.0,SSE,,50,210k,Berth 05,MC2,Aft Spring
20.0,S,,53,210k,Berth 05,MC2,Aft Spring
20.0,SSW,,57,210k,Berth 05,MC2,Aft Spring
20.0,SW,,62,210k,Berth 05,MC2,Aft Spring
20.0,WSW,,68,210k,Berth 05,MC2,Aft Spring
20.0,W,,74,210k,Berth 05,MC2,Aft Spring
20.0,WNW,,81,210k,Berth 05,MC2,Aft Spring
20.0,NW,,84,210k,Berth 05,MC2,Aft Spring
20.0,NNW,,89,210k,Berth 05,MC2,Aft Spring
20.0,NE,1,141,210k,Berth 05,MC2,Aft Spring
20.0,NE,2,95,210k,Berth 05,MC2,Aft Spring
20.0,NE,3,120,210k,Berth 05,MC2,Aft Spring
20.0,NE,4,144,210k,Berth 05,MC2,Aft Spring
20.0,NE,5,128,210k,Berth 05,MC2,Aft Spring
20.0,NE,6,133,210k,Berth 05,MC2,Aft Spring
20.0,NE,7,144,210k,Berth 05,MC2,Aft Spring
9.0,E,8,76,210k,Berth 05,MC2,Aft Spring
9.0,E,9,97,210k,Berth 05,MC2,Aft Spring
9.0,E,10,129,210k,Berth 05,MC2,Aft Spring
30.0,N,,333,210k,Berth 05,MC2,Stern
30.0,NNE,,351,210k,Berth 05,MC2,Stern
30.0,NE,,328,210k,Berth 05,MC2,Stern
30.0,ENE,,191,210k,Berth 05,MC2,Stern
30.0,E,,141,210k,Berth 05,MC2,Stern
30.0,ESE,,103,210k,Berth 05,MC2,Stern
30.0,SE,,96,210k,Berth 05,MC2,Stern
30.0,SSE,,91,210k,Berth 05,MC2,Stern
30.0,S,,93,210k,Berth 05,MC2,Stern
30.0,SSW,,99,210k,Berth 05,MC2,Stern
30.0,SW,,115,210k,Berth 05,MC2,Stern
30.0,WSW,,129,210k,Berth 05,MC2,Stern
30.0,W,,116,210k,Berth 05,MC2,Stern
30.0,WNW,,125,210k,Berth 05,MC2,Stern
30.0,NW,,228,210k,Berth 05,MC2,Stern
30.0,NNW,,278,210k,Berth 05,MC2,Stern
20.0,N,,163,210k,Berth 05,MC2,Stern
20.0,NNE,,192,210k,Berth 05,MC2,Stern
20.0,NE,,175,210k,Berth 05,MC2,Stern
20.0,ENE,,153,210k,Berth 05,MC2,Stern
20.0,E,,127,210k,Berth 05,MC2,Stern
